ProcedureName,ResultName,IsConsoleDefault,IsRawExportable,IsTableExportable,SourceTable,SchemaVersion,SourceSchema,EmptyConsoleMessage
USP_IntelligentQueryProcessingAnalysis,signals,1,1,1,#IntelligentQueryProcessingAnalysis_Signals,1,"[DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [SignalCode] varchar(80) NOT NULL , [IsSourceAvailable] bit NOT NULL , [EvidenceCount] bigint NULL , [Interpretation] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsSessions,sessions,1,1,1,#ExtendedEventsSessions_Sessions,1,"[EventSessionId] int NOT NULL, [SessionName] sysname NOT NULL, [IsRunning] bit NOT NULL, [StartupState] bit NULL, [EventRetentionMode] nchar(1) NULL, [EventRetentionModeDesc] nvarchar(60) NULL, [MaxDispatchLatencyMilliseconds] int NULL, [MaxMemoryKb] int NULL, [MaxEventSizeKb] int NULL, [MemoryPartitionMode] nchar(1) NULL, [MemoryPartitionModeDesc] nvarchar(60) NULL, [TrackCausality] bit NULL, [RunningSince] datetime NULL, [PendingBuffers] int NULL, [TotalRegularBuffers] int NULL, [RegularBufferSizeBytes] bigint NULL, [TotalLargeBuffers] int NULL, [LargeBufferSizeBytes] bigint NULL, [TotalBufferSizeBytes] bigint NULL, [BufferPolicyDesc] nvarchar(256) NULL, [DroppedEventCount] int NULL, [DroppedBufferCount] int NULL, [BlockedEventFireTimeMilliseconds] int NULL, [LargestEventDroppedSizeBytes] int NULL, [BufferProcessedCount] bigint NULL, [BufferFullCount] bigint NULL, [TotalBytesGenerated] bigint NULL, [TotalTargetMemoryBytes] bigint NULL, [EventCount] int NULL, [TargetCount] int NULL, [ActionCount] int NULL, [HasRingBuffer] bit NULL, [HasEventFile] bit NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsReadEvents,events,1,1,1,#ExtendedEventsReadEvents_Raw,1,"[SourceType] varchar(20) NOT NULL, [EventName] sysname NULL, [TimestampUtc] datetime2(7) NULL, [FileName] nvarchar(260) NULL, [FileOffset] bigint NULL, [EventXml] xml NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsDeadlocks,deadlocks,1,1,1,#ExtendedEventsDeadlocks_DeadlockSummary,1,"[DeadlockId] int,[SourceType] varchar(20),[DeadlockTimeUtc] datetime2(7),[FileName] nvarchar(260),[FileOffset] bigint,[VictimCount] int,[ProcessCount] int,[ResourceCount] int,[FirstDatabaseId] int NULL,[DeadlockXml] xml NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsBlockedProcesses,reports,1,1,1,#ExtendedEventsBlockedProcesses_ReportSummary,1,"[ReportId] int,[SourceType] varchar(20),[ReportTimeUtc] datetime2(7),[FileName] nvarchar(260),[FileOffset] bigint,[MonitorLoop] bigint NULL,[BlockedSessionId] int NULL,[BlockingSessionId] int NULL,[WaitTimeMs] bigint NULL,[DatabaseId] int NULL,[DatabaseName] nvarchar(256),[WaitResource] nvarchar(1024),[RequestedLockMode] nvarchar(64),[ReportXml] xml NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsTargetRuntime,targets,1,1,1,#ExtendedEventsTargetRuntime_Result,2,"[SourceType] varchar(32) NOT NULL, [SourceObject] nvarchar(256) NOT NULL, [CapturedAtUtc] datetime2(3) NOT NULL, [EvidenceScope] varchar(40) NOT NULL, [IsCurrent] bit NOT NULL, [IsCumulative] bit NOT NULL, [ValueStatus] varchar(40) NOT NULL, [SessionName] nvarchar(256) NOT NULL, [TargetName] nvarchar(60) NOT NULL, [SessionCreateTime] datetime NULL, [ExecutionCount] bigint NOT NULL, [ExecutionDurationMs] bigint NOT NULL, [BytesWritten] bigint NOT NULL, [TargetDataCharacters] bigint NULL, [TargetDataBytes] bigint NULL, [TargetDataIsTruncated] bit NOT NULL, [TargetDataStatus] varchar(40) NOT NULL, [TargetData] nvarchar(max) NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsAnalysis,moduleStatus,1,1,1,#ExtendedEventsAnalysis_MonitorTableResult,1,"[ExecutionOrdinal] tinyint NOT NULL , [ModuleName] sysname NOT NULL , [InvocationStatus] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_AgentStatus,agentStatus,1,1,1,#AgentStatus_AgentStatus,1,"[ServiceName] nvarchar(256) NULL , [StartupTypeDesc] nvarchar(60) NULL , [StatusDesc] nvarchar(60) NULL , [ProcessId] int NULL , [LastStartupTime] datetime2(3) NULL , [AgentSessionId] int NULL , [JobCount] int NULL , [EnabledJobCount] int NULL",Keine fachlichen Ergebnisse
USP_AgentJobs,jobs,1,1,1,#AgentJobs_Jobs,1,"[JobId] uniqueidentifier , [JobName] sysname , [Enabled] bit , [OwnerName] sysname , [CategoryName] sysname , [IsRunning] bit , [RunStart] datetime , [RunningMinutes] int , [LastRunDateTime] datetime , [LastRunStatus] int , [LastRunStatusDesc] nvarchar(60) , [LastRunDurationSeconds] int , [LastMessage] nvarchar(4000) , [ScheduleCount] int , [EnabledScheduleCount] int , [StepCount] int , [ProblemCode] varchar(100)",Keine fachlichen Ergebnisse
USP_ResourceGovernorAnalysis,configuration,1,1,1,#ResourceGovernorAnalysis_Cfg,1,"[ClassifierFunctionId] int NULL , [IsEnabled] bit NULL , [ReconfigurationPending] bit NULL , [ClassifierFunctionName] nvarchar(517) NULL",Keine fachlichen Ergebnisse
USP_ResourceGovernorAnalysis,resourcePools,1,1,1,#ResourceGovernorAnalysis_Pools,1,"[PoolId] int NOT NULL , [PoolName] sysname NOT NULL , [MinCpuPercent] int NULL , [MaxCpuPercent] int NULL , [MinMemoryPercent] int NULL , [MaxMemoryPercent] int NULL , [CapCpuPercent] int NULL , [MinIopsPerVolume] int NULL , [MaxIopsPerVolume] int NULL , [StatisticsStartTime] datetime NULL , [TotalCpuUsageMs] bigint NULL , [CacheMemoryMb] decimal(19,2) NULL , [UsedWorkspaceMemoryMb] decimal(19,2) NULL , [TargetWorkspaceMemoryMb] decimal(19,2) NULL , [MaxWorkspaceMemoryMb] decimal(19,2) NULL , [OutOfMemoryCount] bigint NULL , [ActiveMemgrantCount] int NULL , [PendingMemgrantCount] int NULL , [UsedOfTargetMemoryPercent] decimal(9,2) NULL , [UsedOfMaxMemoryPercent] decimal(9,2) NULL",Keine sichtbaren Resource Pools
USP_ResourceGovernorAnalysis,workloadGroups,1,1,1,#ResourceGovernorAnalysis_Groups,1,"[GroupId] int NOT NULL , [GroupName] sysname NOT NULL , [PoolId] int NULL , [PoolName] sysname NULL , [Importance] nvarchar(60) NULL , [RequestMaxMemoryGrantPercent] decimal(9,4) NULL , [ConfiguredRequestMaxGrantMemoryMb] decimal(19,2) NULL , [TargetRequestMaxGrantMemoryMb] decimal(19,2) NULL , [HistoricalMaxRequestGrantMemoryMb] decimal(19,2) NULL , [RequestMaxCpuTimeSec] int NULL , [RequestMemoryGrantTimeoutSec] int NULL , [MaxDop] int NULL , [EffectiveMaxDop] int NULL , [GroupMaxRequests] int NULL , [TotalRequestCount] bigint NULL , [TotalQueuedRequestCount] bigint NULL , [ActiveRequestCount] int NULL , [QueuedRequestCount] int NULL , [TotalReducedMemgrantCount] bigint NULL , [TotalCpuUsageMs] bigint NULL , [TotalLockWaitCount] bigint NULL , [TotalLockWaitTimeMs] bigint NULL",Keine sichtbaren Workload Groups
USP_ResourceGovernorAnalysis,sessions,1,1,1,#ResourceGovernorAnalysis_Sessions,1,"[SessionId] int NOT NULL , [LoginName] sysname NULL , [HostName] nvarchar(128) NULL , [ProgramName] nvarchar(128) NULL , [GroupId] int NULL , [GroupName] sysname NULL , [PoolName] sysname NULL , [Status] nvarchar(60) NULL , [CpuTimeMs] int NULL , [MemoryUsagePages] int NULL , [MemoryUsageMb] decimal(19,2) NULL , [Reads] bigint NULL , [Writes] bigint NULL , [LogicalReads] bigint NULL",Keine sichtbaren Benutzersessions
USP_ResourceGovernorAnalysis,tempdbGovernance,1,1,1,#ResourceGovernorAnalysis_TempdbGovernance,1,"[GroupId] int NULL , [GroupName] sysname NULL , [PoolId] int NULL , [PoolName] sysname NULL , [ConfiguredGroupMaxTempdbDataMb] decimal(19,2) NULL , [ConfiguredGroupMaxTempdbDataPercent] decimal(9,4) NULL , [TempdbMaximumSizeMb] decimal(19,2) NULL , [EffectiveGroupMaxTempdbDataMb] decimal(19,2) NULL , [EffectiveLimitSource] varchar(40) NOT NULL , [IsPercentLimitEffective] bit NULL , [TempdbDataSpaceMb] decimal(19,2) NULL , [PeakTempdbDataSpaceMb] decimal(19,2) NULL , [EffectiveLimitUtilizationPercent] decimal(9,2) NULL , [TotalTempdbDataLimitViolationCount] bigint NULL , [HasRecordedLimitViolation] bit NULL , [StatisticsStartTime] datetime NULL , [IsResourceGovernorEnabled] bit NULL , [ReconfigurationPending] bit NULL , [SourceStatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [EvidenceLimit] nvarchar(1000) NULL",Keine TempDB-Governance-Evidenz
USP_AvailabilityGroups,replicas,1,1,1,#AvailabilityGroups_R,1,"[AgName] sysname,[ReplicaServerName] nvarchar(256),[LocalReplica] bit,[RoleDesc] nvarchar(60),[OperationalStateDesc] nvarchar(60),[ConnectedStateDesc] nvarchar(60),[RecoveryHealthDesc] nvarchar(60),[SynchronizationHealthDesc] nvarchar(60),[AvailabilityModeDesc] nvarchar(60),[FailoverModeDesc] nvarchar(60),[SessionTimeout] int,[EndpointUrl] nvarchar(256),[PrimaryRoleAllowConnectionsDesc] nvarchar(60),[SecondaryRoleAllowConnectionsDesc] nvarchar(60),[ReadOnlyRoutingUrl] nvarchar(256)",Keine fachlichen Ergebnisse
USP_BackupRecovery,freshness,1,1,1,#BackupRecovery_Fresh,1,"[DatabaseName] sysname , [StateDesc] nvarchar(60) , [RecoveryModelDesc] nvarchar(60) , [LastFullFinish] datetime , [FullAgeMinutes] int , [LastDiffFinish] datetime , [DiffAgeMinutes] int , [LastLogFinish] datetime , [LogAgeMinutes] int , [LastCopyOnlyFullFinish] datetime , [BackupStatus] varchar(100)",Keine fachlichen Ergebnisse
USP_LogShippingStatus,primary,1,1,1,#LogShippingStatus_P,1,"[PrimaryServer] sysname,[PrimaryDatabase] sysname,[BackupDirectory] nvarchar(500),[BackupShare] nvarchar(500),[BackupRetentionPeriod] int,[BackupThreshold] int,[ThresholdAlertEnabled] bit,[LastBackupFile] nvarchar(500),[LastBackupDate] datetime,[BackupAgeMinutes] int,[LastBackupDateUtc] datetime,[HistoryRetentionPeriod] int",Keine fachlichen Ergebnisse
USP_ReplicationStatus,databases,1,1,1,#ReplicationStatus_Db,1,"[DatabaseName] sysname,[IsPublished] bit,[IsSubscribed] bit,[IsMergePublished] bit,[IsDistributor] bit",Keine fachlichen Ergebnisse
USP_DataCaptureStatus,databases,1,1,1,#DataCaptureStatus_Db,1,"[DatabaseName] sysname COLLATE SQL_Latin1_General_CP1_CS_AS NOT NULL , [StateDesc] nvarchar(60) NULL , [IsCdcEnabled] bit NULL , [IsChangeTrackingEnabled] bit NULL , [RetentionPeriod] bigint NULL , [RetentionPeriodUnitsDesc] nvarchar(60) NULL , [IsAutoCleanupOn] bit NULL , [CurrentCtVersion] bigint NULL , [StatusCode] varchar(40) NOT NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_InfrastructureAnalysis,moduleStatus,1,1,1,#InfrastructureAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_BackupChainAnalysis,summary,1,1,1,#BackupChainAnalysis_Summary,1,"[DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [RecoveryModelDesc] nvarchar(60) NULL , [LatestFullFinish] datetime NULL , [LatestMatchingDifferentialFinish] datetime NULL , [LatestLogFinish] datetime NULL , [LogBackupCountInWindow] bigint NOT NULL , [LogGapCountInWindow] bigint NOT NULL , [RecoveryForkTransitionCount] bigint NOT NULL , [DamagedBackupCount] bigint NOT NULL , [BackupWithoutChecksumCount] bigint NOT NULL , [LatestRestoreDate] datetime NULL , [FindingCode] varchar(100) NOT NULL , [FindingSeverity] varchar(16) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_AvailabilityDeepAnalysis,replicas,1,1,1,#AvailabilityDeepAnalysis_Replicas,1,"[AvailabilityGroupName] sysname NULL , [ReplicaServerName] nvarchar(256) NULL , [IsLocal] bit NULL , [RoleDesc] nvarchar(60) NULL , [OperationalStateDesc] nvarchar(60) NULL , [ConnectedStateDesc] nvarchar(60) NULL , [SynchronizationHealthDesc] nvarchar(60) NULL , [AvailabilityModeDesc] nvarchar(60) NULL , [FailoverModeDesc] nvarchar(60) NULL , [SeedingModeDesc] nvarchar(60) NULL , [FindingCode] varchar(80) NOT NULL",Keine fachlichen Ergebnisse
USP_AgentMonitoringAnalysis,findings,1,1,1,#AgentMonitoringAnalysis_Findings,1,"[Category] varchar(40) NOT NULL , [FindingCode] varchar(100) NOT NULL , [Severity] varchar(16) NOT NULL , [ScopeType] nvarchar(40) NOT NULL , [ScopeName] nvarchar(256) NULL , [MetricValue] bigint NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_MaintenanceOperations,resumableOperations,1,1,1,#MaintenanceOperations_Resumable,1,"[DatabaseId] int NOT NULL,[DatabaseName] sysname NOT NULL,[SchemaName] sysname NULL , [ObjectName] sysname NULL,[IndexName] sysname NULL,[PartitionNumber] int NULL , [StateDesc] nvarchar(60) NULL,[StartTime] datetime NULL,[LastPauseTime] datetime NULL , [TotalExecutionTimeMinutes] bigint NULL,[PercentComplete] real NULL,[PageCount] bigint NULL , [FindingCode] varchar(100) NOT NULL,[FindingSeverity] varchar(16) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_ErrorLogAnalysis,moduleStatus,0,1,1,#ErrorLogAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [SinceServerLocalTime] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [AgentRequested] bit NOT NULL , [HighestArchiveRequested] tinyint NOT NULL , [SourceRowLimit] int NULL , [AcceptedSourceRows] bigint NOT NULL , [SummaryRowCount] bigint NOT NULL , [DetailRowCount] bigint NOT NULL , [HasMoreSourceRows] bit NOT NULL , [HasMoreDetailRows] bit NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",
USP_ErrorLogAnalysis,summary,1,1,1,#ErrorLogAnalysis_Summary,1,"[ProductName] varchar(32) NOT NULL , [Category] varchar(80) NOT NULL , [EventCount] bigint NOT NULL , [FirstOccurrenceServerLocal] datetime NOT NULL , [LastOccurrenceServerLocal] datetime NOT NULL , [ArchiveCount] int NOT NULL , [HighestArchiveNumber] int NOT NULL , [TimeSemantics] varchar(64) NOT NULL , [FindingCode] varchar(80) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Treffer in Zeit- Archiv- und Keyword-Scope
USP_ErrorLogAnalysis,details,0,1,1,#ErrorLogAnalysis_Details,1,"[ProductName] varchar(32) NOT NULL , [ArchiveNumber] int NOT NULL , [Category] varchar(80) NOT NULL , [LogDateServerLocal] datetime NOT NULL , [TimeSemantics] varchar(64) NOT NULL , [ProcessInfo] nvarchar(50) NULL , [MessageCharacters] bigint NULL , [MessageBytes] bigint NULL , [MessageIsTruncated] bit NOT NULL , [MessageText] nvarchar(max) NULL",
USP_ErrorLogAnalysis,sourceStatus,0,1,1,#ErrorLogAnalysis_SourceStatus,1,"[SourceOrdinal] int IDENTITY(1,1) NOT NULL PRIMARY KEY , [ProductName] varchar(32) NOT NULL , [ArchiveNumber] int NOT NULL , [RuleCategory] varchar(80) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [ReadRowCount] bigint NOT NULL , [AcceptedRowCount] bigint NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",
USP_ErrorLogAnalysis,warnings,0,1,1,#ErrorLogAnalysis_Warnings,1,"[WarningOrdinal] int IDENTITY(1,1) NOT NULL PRIMARY KEY , [SourceName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [ErrorNumber] int NULL , [Message] nvarchar(2048) NOT NULL",
USP_ServerCpuTopology,cpuTopology,1,1,1,#ServerCpuTopology_I,1,"[cpu_count] int,[scheduler_count] int,[hyperthread_ratio] int,[socket_count] int,[cores_per_socket] int,[numa_node_count] int,[softnuma_configuration_desc] nvarchar(60),[sqlserver_start_time] datetime,[affinity_type_desc] nvarchar(60)",Keine fachlichen Ergebnisse
USP_ServerNuma,numaNodes,1,1,1,#ServerNuma_N,1,"[node_id] int,[node_state_desc] nvarchar(60),[memory_node_id] int,[online_scheduler_count] int,[idle_scheduler_count] int,[active_worker_count] int,[avg_load_balance] bigint,[SchedulerCount] bigint,[VisibleOnline] bigint,[CurrentTasks] bigint,[RunnableTasks] bigint,[ActiveWorkers] bigint,[LoadFactor] bigint,[RunnablePerScheduler] decimal(19,4),[Finding] varchar(50)",Keine fachlichen Ergebnisse
USP_ServerMemory,summary,1,1,1,#ServerMemory_Summary,1,"[total_physical_memory_kb] bigint,[available_physical_memory_kb] bigint,[system_memory_state_desc] nvarchar(256),[physical_memory_in_use_kb] bigint,[locked_page_allocations_kb] bigint,[large_page_allocations_kb] bigint,[process_physical_memory_low] bit,[process_virtual_memory_low] bit,[committed_kb] bigint,[committed_target_kb] bigint,[visible_target_kb] bigint,[sql_memory_model_desc] nvarchar(60),[min_server_memory_mb] bigint,[max_server_memory_mb] bigint,[LPIMAssessment] varchar(50),[MemoryFinding] varchar(60)",Keine fachlichen Ergebnisse
USP_TempDBConfiguration,files,1,1,1,#TempDBConfiguration_F,1,"[file_id] int,[name] sysname,[type_desc] nvarchar(60),[physical_name] nvarchar(260),[SizeMb] decimal(19,2),[GrowthValue] decimal(19,2),[GrowthType] varchar(10),[max_size] int,[is_percent_growth] bit",Keine fachlichen Ergebnisse
USP_ServerConfiguration,configuration,1,1,1,#ServerConfiguration_C,1,"[configuration_id] int,[name] nvarchar(128),[minimum] sql_variant,[maximum] sql_variant,[ConfiguredValue] sql_variant,[RunningValue] sql_variant,[is_dynamic] bit,[is_advanced] bit,[Finding] varchar(60),[Interpretation] nvarchar(1000)",Keine fachlichen Ergebnisse
USP_TraceFlags,traceFlags,1,1,1,#TraceFlags_X,1,"[TraceFlag] int,[Status] int,[GlobalFlag] int,[SessionFlag] int",Keine fachlichen Ergebnisse
USP_StartupParameters,startupParameters,1,1,1,#StartupParameters_X,1,"[registry_key] nvarchar(512),[value_name] nvarchar(256),[value_data] nvarchar(2048),[ParameterType] varchar(40)",Keine fachlichen Ergebnisse
USP_OSInformation,host,1,1,1,#OSInformation_H,1,"[host_platform] nvarchar(60),[host_distribution] nvarchar(256),[host_release] nvarchar(256),[host_service_pack_level] nvarchar(256),[host_sku] int,[os_language_version] int",Keine fachlichen Ergebnisse
USP_ServerSecurityConfiguration,configuration,1,1,1,#ServerSecurityConfiguration_Configuration,1,"[ConfigurationName] nvarchar(128) NOT NULL, [ConfiguredValue] sql_variant NULL, [RunningValue] sql_variant NULL, [Finding] varchar(60) NOT NULL",Keine fachlichen Ergebnisse
USP_ServerHealthAnalysis,moduleStatus,1,1,1,#ServerHealthAnalysis_ModuleStatus,1,"[Ordinal] tinyint NOT NULL , [ModuleName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_DatabaseIntegrityAnalysis,integrity,1,1,1,#DatabaseIntegrityAnalysis_Integrity,1,"[DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [StateDesc] nvarchar(60) NULL , [PageVerifyOptionDesc] nvarchar(60) NULL , [LastGoodCheckDbTime] datetime2(3) NULL , [CheckdbAgeHours] bigint NULL , [SuspectPageCount] bigint NOT NULL , [LatestSuspectPageUtc] datetime NULL , [DamagedBackupCount] bigint NOT NULL , [BackupWithoutChecksumCount] bigint NOT NULL , [HadrPageRepairCount] bigint NOT NULL , [HadrPageRepairPendingCount] bigint NOT NULL , [FindingCode] varchar(80) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_DatabaseCapacityAnalysis,capacity,1,1,1,#DatabaseCapacityAnalysis_Capacity,1,"[DatabaseId] int NULL , [DatabaseName] sysname NULL , [FileId] int NULL , [LogicalFileName] sysname NULL , [FileTypeDesc] nvarchar(60) NULL , [PhysicalName] nvarchar(260) NULL , [FileSizeMb] decimal(19,2) NULL , [UsedInFileMb] decimal(19,2) NULL , [FreeInFileMb] decimal(19,2) NULL , [FreeInFilePercent] decimal(9,2) NULL , [GrowthDescription] nvarchar(80) NULL , [NextGrowthMb] decimal(19,2) NULL , [MaxSizeMb] decimal(19,2) NULL , [VolumeMountPoint] nvarchar(512) NULL , [LogicalVolumeName] nvarchar(512) NULL , [VolumeTotalMb] decimal(19,2) NULL , [VolumeAvailableMb] decimal(19,2) NULL , [VolumeFreePercent] decimal(9,2) NULL , [FindingCode] varchar(80) NULL , [EvidenceLimit] nvarchar(500) NOT NULL",Keine fachlichen Ergebnisse
USP_PerformanceCounters,counters,1,1,1,#PerformanceCounters_Result,1,"[ObjectName] nvarchar(128) NOT NULL , [CounterName] nvarchar(128) NOT NULL , [InstanceName] nvarchar(128) NOT NULL , [CounterType] int NOT NULL , [Interpretation] varchar(40) NOT NULL , [MetricValue] decimal(38,6) NULL , [MetricUnit] varchar(40) NOT NULL , [BeforeValue] bigint NULL , [AfterValue] bigint NOT NULL , [BaseBeforeValue] bigint NULL , [BaseAfterValue] bigint NULL , [DeltaValue] bigint NULL , [BaseDeltaValue] bigint NULL , [SampleSeconds] decimal(19,6) NULL , [SqlServerStartTime] datetime2(3) NULL , [FindingCode] varchar(80) NOT NULL",Keine fachlichen Ergebnisse
USP_CriticalEngineEvents,events,1,1,1,#CriticalEngineEvents_Events,1,"[TimestampUtc] datetime2(7) NULL , [EventName] sysname NULL , [ErrorNumber] int NULL , [Severity] int NULL , [ComponentName] sysname NULL , [StateDesc] sysname NULL , [MessageText] nvarchar(4000) NULL , [FindingCode] varchar(100) NOT NULL , [EventXml] xml NULL",Keine fachlichen Ergebnisse
USP_InternalContentionAnalysis,latches,1,1,1,#InternalContentionAnalysis_LatchResult,1,"[LatchClass] nvarchar(120) NOT NULL , [MeasurementKind] varchar(30) NOT NULL , [WaitingRequests] bigint NULL , [WaitTimeMs] bigint NULL , [MaxObservedWaitTimeMs] bigint NULL , [WaitsPerSecond] decimal(19,4) NULL , [WaitMsPerSecond] decimal(19,4) NULL , [CounterResetDetected] bit NOT NULL",Keine fachlichen Ergebnisse
USP_BufferPoolAnalysis,memory,1,1,1,#BufferPoolAnalysis_MemorySnapshot,1,"[PhysicalMemoryInUseKb] bigint NULL , [LockedPageAllocationsKb] bigint NULL , [LargePageAllocationsKb] bigint NULL , [MemoryUtilizationPercent] int NULL , [AvailableCommitLimitKb] bigint NULL , [ProcessPhysicalMemoryLow] bit NULL , [ProcessVirtualMemoryLow] bit NULL , [TotalPhysicalMemoryKb] bigint NULL , [AvailablePhysicalMemoryKb] bigint NULL , [AvailablePhysicalMemoryPercent] decimal(9,2) NULL , [SystemMemoryStateDesc] nvarchar(256) NULL , [FindingCode] varchar(80) NOT NULL , [FindingSeverity] varchar(16) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_DiagnosticFindings,findings,1,1,1,#DiagnosticFindings_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [SourceModule] sysname NOT NULL , [Category] varchar(60) NOT NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [ScopeType] nvarchar(60) NOT NULL , [ScopeName] nvarchar(512) NULL , [FindingCode] varchar(120) NOT NULL , [EvidenceMetric] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_WorkerPressureAnalysis,moduleStatus,0,1,1,#WorkerPressureAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [SampleSeconds] tinyint NOT NULL , [ReturnedSchedulerRows] bigint NOT NULL , [ReturnedRequestRows] bigint NOT NULL , [HasMoreRequestRows] bit NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",
USP_WorkerPressureAnalysis,summary,1,1,1,#WorkerPressureAnalysis_Summary,1,"[CapturedAtUtc] datetime2(3) NOT NULL , [SampleStartUtc] datetime2(3) NOT NULL , [SampleEndUtc] datetime2(3) NOT NULL , [SampleSeconds] decimal(19,6) NOT NULL , [VisibleOnlineSchedulers] int NULL , [ConfiguredMaxWorkerThreads] int NULL , [EffectiveMaxWorkers] int NULL , [CurrentWorkerCount] int NULL , [AvailableWorkerCapacity] int NULL , [WorkerOccupancyPercent] decimal(9,2) NULL , [TotalWorkQueueCount] bigint NULL , [TotalRunnableTasks] bigint NULL , [MaxWorkQueuePerScheduler] bigint NULL , [MaxRunnablePerScheduler] int NULL , [ThreadpoolWaitingTaskCount] bigint NULL , [BlockingRequestCount] bigint NULL , [LongRequestCount] bigint NULL , [FailedToCreateWorkerSchedulers] int NULL , [FindingCode] varchar(80) NOT NULL , [Interpretation] nvarchar(1000) NOT NULL",Keine Worker-Evidenz verfügbar
USP_WorkerPressureAnalysis,schedulers,0,1,1,#WorkerPressureAnalysis_Schedulers,1,"[SchedulerId] int NOT NULL , [ParentNodeId] int NOT NULL , [CpuId] smallint NOT NULL , [Status] nvarchar(60) NOT NULL , [SampleSeconds] decimal(19,6) NOT NULL , [CurrentTasks] int NOT NULL , [RunnableTasks] int NOT NULL , [CurrentWorkers] int NOT NULL , [ActiveWorkers] int NOT NULL , [WorkQueueCount] bigint NOT NULL , [PendingDiskIoCount] int NOT NULL , [WorkerCountFromWorkerDmv] int NULL , [RunningWorkers] int NULL , [RunnableWorkers] int NULL , [SuspendedWorkers] int NULL , [PreemptiveWorkers] int NULL , [SickWorkers] int NULL , [WorkQueueDelta] bigint NULL , [RunnableTasksDelta] int NULL , [CurrentWorkersDelta] int NULL , [ActiveWorkersDelta] int NULL , [ContextSwitchDelta] bigint NULL , [YieldDelta] bigint NULL , [CpuUsageDeltaMs] bigint NULL , [SchedulerDelayDeltaMs] bigint NULL , [CounterResetDetected] bit NOT NULL , [FailedToCreateWorker] bit NULL , [IdealWorkersLimit] int NULL , [FindingCode] varchar(80) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",
USP_WorkerPressureAnalysis,waits,0,1,1,#WorkerPressureAnalysis_Waits,1,"[WaitType] nvarchar(60) NOT NULL , [WaitingTaskCount] bigint NOT NULL , [MaxWaitDurationMs] bigint NOT NULL , [BlockedTaskCount] bigint NOT NULL , [FindingCode] varchar(80) NOT NULL",
